ccid,r-time,r-time-decode,r-sts,r-val,r-spcl-val,gps-act,header,sim-operator,buffer,log-byte,driver_license_full,car_v,gsm_csq,gps-hdop,sattel,gps_speed,acc-on,ovr-spd,SOS-on,m-batt-low,m-batt-zro,turn-right,turn-left,crash-off,HA-off,HD-off,HC-off,gps-dist,lat,long,heading,imei,dvice-s/n,fw_ver,fuel-typ,fuel-lv,temper01,temper02
8966052503402407997F,22/12/2025 6:19,19:36.5,30,65739,81257,A,7E,D,3,,,28200,31,20,8,13,1,0,0,0,0,0,0,1,1,1,1,14668.1,15.554935,102.963578,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 6:19,19:29.9,30,65739,81250,A,7E,D,3,,,28300,31,20,8,31,1,0,0,0,0,0,0,1,1,1,1,14668.1,15.554841,102.963173,80,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:18,18:29.9,30,65739,81196,A,7E,D,57,,,28300,31,20,8,57,1,0,0,0,0,0,0,1,1,1,1,14667.1,15.55382,102.95436,82,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:17,17:59.5,30,65739,81169,A,7E,D,57,,,28300,31,20,8,57,1,0,0,0,0,0,0,1,1,1,1,14667.1,15.553291,102.94981,83,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:17,17:15.4,30,65739,81129,A,7E,D,56,,,28300,29,337,8,57,1,0,0,0,0,0,0,1,1,1,1,14666.2,15.55274,102.943071,93,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:16,16:50.2,30,65739,81105,A,7E,D,56,,,28200,27,338,8,59,1,0,0,0,0,0,0,1,1,1,1,14665.2,15.553395,102.939215,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 6:16,16:19.9,30,65739,81078,A,7E,D,56,,,28200,24,33,7,56,1,0,0,0,0,0,0,1,1,1,1,14665.2,15.554358,102.934756,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:15,15:50.0,30,65739,81051,A,7E,D,56,,,28300,26,340,8,59,1,0,0,0,0,0,0,1,1,1,1,14664.3,15.555311,102.930296,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:15,15:19.8,30,65739,81023,A,7E,D,56,,,28300,26,341,8,56,1,0,0,0,0,0,0,1,1,1,1,14664.3,15.556236,102.925961,103,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 6:14,14:50.1,30,65739,80996,A,7E,D,56,,,28200,29,546,7,59,1,0,0,0,0,0,0,1,1,1,1,14663.3,15.557175,102.921705,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 6:14,14:19.8,30,65739,80969,A,7E,D,56,,,28200,31,323,9,59,1,0,0,0,0,0,0,1,1,1,1,14663.3,15.558145,102.9172,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:13,13:49.8,30,65739,80942,A,7E,D,56,,,28200,31,324,9,56,1,0,0,0,0,0,0,1,1,1,1,14662.4,15.559105,102.912721,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,821,0,0
8966052503402407997F,22/12/2025 6:13,13:19.9,30,65739,80914,A,7E,D,56,,,28200,31,262,10,56,1,0,0,0,0,0,0,1,1,1,1,14662.4,15.56005,102.908303,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,819,0,0
8966052503402407997F,22/12/2025 6:12,12:49.4,30,65739,80887,A,7E,D,56,,,28200,30,325,9,59,1,0,0,0,0,0,0,1,1,1,1,14661.4,15.561011,102.903835,103,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,818,0,0
8966052503402407997F,22/12/2025 6:11,11:49.9,30,65739,80833,A,7E,D,54,,,28200,28,327,9,56,1,0,0,0,0,0,0,1,1,1,1,14660.5,15.562876,102.895011,102,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,815,0,0
8966052503402407997F,22/12/2025 6:11,11:19.6,30,65739,80805,A,7E,D,54,,,28200,31,327,9,57,1,0,0,0,0,0,0,1,1,1,1,14660.5,15.563838,102.890635,105,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,814,0,0
8966052503402407997F,22/12/2025 6:11,11:00.6,30,65739,80788,A,7E,D,54,,,28200,31,328,9,56,1,0,0,0,0,0,0,1,1,1,1,14660.5,15.564785,102.887963,114,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,815,0,0
8966052503402407997F,22/12/2025 6:10,10:31.2,30,65739,80761,A,7E,D,54,,,28200,31,264,9,56,1,0,0,0,0,0,0,1,1,1,1,14659.5,15.566723,102.884111,118,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,815,0,0
8966052503402407997F,22/12/2025 6:10,10:16.4,30,65739,80748,A,7E,D,53,,,28200,31,329,9,54,1,0,0,0,0,0,0,1,1,1,1,14659.5,15.567345,102.882263,100,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,815,0,0
8966052503402407997F,22/12/2025 6:10,10:09.7,30,65739,80742,A,7E,D,53,,,28200,31,0,10,59,1,0,0,0,0,0,0,1,1,1,1,14659.5,15.567463,102.881236,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,816,0,0
8966052503402407997F,22/12/2025 6:09,09:23.2,30,65739,80699,A,7E,D,51,,,28300,31,20,9,57,1,0,0,0,0,0,0,1,1,1,1,14658.6,15.56598,102.874173,82,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,818,0,0
8966052503402407997F,22/12/2025 6:09,09:08.9,30,65739,80687,A,7E,D,51,,,28200,31,0,10,57,1,0,0,0,0,0,0,1,1,1,1,14658.6,15.565901,102.872066,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,819,0,0
8966052503402407997F,22/12/2025 6:08,08:39.5,30,65739,80660,A,7E,D,51,,,28200,31,20,9,57,1,0,0,0,0,0,0,1,1,1,1,14657.6,15.565998,102.867528,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,818,0,0
8966052503402407997F,22/12/2025 6:07,07:38.5,30,65739,80605,A,7E,D,51,,,28200,26,20,9,57,1,0,0,0,0,0,0,1,1,1,1,14656.7,15.566261,102.858593,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,817,0,0
8966052503402407997F,22/12/2025 6:07,07:08.9,30,65739,80578,A,7E,D,51,,,28200,29,0,10,57,1,0,0,0,0,0,0,1,1,1,1,14656.7,15.566341,102.854083,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,816,0,0
8966052503402407997F,22/12/2025 6:06,06:38.6,30,65739,80551,A,7E,D,51,,,28200,31,0,10,57,1,0,0,0,0,0,0,1,1,1,1,14655.7,15.566438,102.84957,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,818,0,0
8966052503402407997F,22/12/2025 6:06,06:08.6,30,65739,80523,A,7E,D,51,,,28200,31,0,10,59,1,0,0,0,0,0,0,1,1,1,1,14655.7,15.56653,102.845021,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,819,0,0
8966052503402407997F,22/12/2025 6:05,05:38.5,30,65739,80496,A,7E,D,51,,,28200,28,0,10,56,1,0,0,0,0,0,0,1,1,1,1,14654.8,15.566626,102.840548,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,818,0,0
8966052503402407997F,22/12/2025 6:05,05:08.6,30,65739,80469,A,7E,D,51,,,28200,31,20,9,54,1,0,0,0,0,0,0,1,1,1,1,14654.8,15.566691,102.836238,89,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,816,0,0
8966052503402407997F,22/12/2025 6:04,04:38.9,30,65739,80442,A,7E,D,51,,,28300,31,20,9,26,1,0,0,0,0,0,0,1,1,1,1,14654.7,15.566783,102.832886,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,815,0,0
8966052503402407997F,22/12/2025 6:04,04:27.3,32,31,68481,A,7E,D,51,,,28300,31,339,8,0,1,0,0,0,0,0,0,1,1,1,1,14654.7,15.566786,102.832278,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,814,0,0
8966052503402407997F,22/12/2025 6:04,04:08.5,50,31,68463,A,7E,D,51,,,28200,31,20,9,0,1,0,0,0,0,0,0,1,1,1,1,14654.7,15.566786,102.832278,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,815,0,0
8966052503402407997F,22/12/2025 6:03,03:44.4,31,65739,80393,A,7E,D,51,,,28200,31,0,10,9,1,0,0,0,0,0,0,1,1,1,1,14654,15.566786,102.832278,99,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,816,0,0
8966052503402407997F,22/12/2025 6:03,03:38.4,30,65610,80387,A,7E,D,51,,,28200,31,20,9,17,1,0,0,0,0,0,0,1,1,1,1,14654,15.566783,102.83208,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,816,0,0
8966052503402407997F,22/12/2025 6:02,02:50.2,30,65610,80343,A,7E,D,49,,,28200,26,147,10,57,1,0,0,0,0,0,0,1,1,1,1,14654,15.566153,102.826245,70,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,818,0,0
8966052503402407997F,22/12/2025 6:01,01:50.3,30,65610,80289,A,7E,D,48,,,28100,24,376,8,46,1,0,0,0,0,0,0,1,1,1,1,14653.1,15.56295,102.817823,67,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,821,0,0
8966052503402407997F,22/12/2025 6:01,01:22.6,32,31,68442,A,7E,D,48,,,28100,24,2,7,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562246,102.815935,75,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:01,01:21.5,31,65610,80263,A,7E,D,48,,,28100,24,2,7,7,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562246,102.815935,76,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:01,01:20.0,30,65605,80261,A,7E,D,48,,,28100,24,2,7,7,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562241,102.815916,75,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 6:01,01:16.6,32,31,68441,A,7E,D,48,,,28200,24,305,7,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:59,59:08.0,50,33,68325,A,7E,D,2,,,25100,26,35,8,0,0,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:57,57:08.3,50,33,68216,A,7E,D,2,,,25100,25,0,10,0,0,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:53,53:08.4,50,33,67998,A,7E,D,2,,,25000,25,0,11,0,0,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:49,49:08.0,50,33,67780,A,7E,D,2,,,25300,24,0,10,0,0,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:47,47:08.0,50,33,67671,A,7E,D,2,,,26000,24,0,10,0,0,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:45,45:08.3,50,33,67562,A,7E,D,2,,,27200,24,0,12,0,0,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:45,45:08.3,33,50,80234,A,7E,D,2,,,27200,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:45,45:08.2,32,31,67562,A,7E,D,2,,,27200,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:44,44:11.2,50,31,67510,A,7E,D,41,,,28200,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:43,43:41.6,50,31,67483,A,7E,D,41,,,28300,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:43,43:11.2,50,31,67456,A,7E,D,41,,,28200,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:42,42:41.0,50,31,67429,A,7E,D,41,,,28200,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:42,42:11.5,50,31,67401,A,7E,D,41,,,28300,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:41,41:41.0,50,31,67374,A,7E,D,41,,,28200,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:41,41:11.0,50,31,67347,A,7E,D,41,,,28200,24,0,11,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:40,40:41.2,50,31,67320,A,7E,D,41,,,28300,24,0,11,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:40,40:10.9,50,31,67292,A,7E,D,41,,,28300,24,272,10,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:39,39:41.5,50,31,67265,A,7E,D,41,,,28300,24,273,10,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:38,38:41.3,50,31,67210,A,7E,D,40,,,28300,25,0,11,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:38,38:11.5,50,31,67183,A,7E,D,40,,,28300,25,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:37,37:40.9,50,31,67156,A,7E,D,40,,,28300,24,0,11,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:37,37:10.9,50,31,67129,A,7E,D,40,,,28300,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,822,0,0
8966052503402407997F,22/12/2025 5:36,36:11.1,50,31,67074,A,7E,D,40,,,28300,25,0,13,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,823,0,0
8966052503402407997F,22/12/2025 5:35,35:10.7,50,31,67020,A,7E,D,39,,,28300,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,820,0,0
8966052503402407997F,22/12/2025 5:34,34:41.1,50,31,66992,A,7E,D,39,,,28200,24,9,14,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,819,0,0
8966052503402407997F,22/12/2025 5:33,33:41.0,50,31,66938,A,7E,D,38,,,28300,24,0,13,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,816,0,0
8966052503402407997F,22/12/2025 5:33,33:10.6,50,31,66911,A,7E,D,38,,,28300,24,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.9,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,815,0,0
8966052503402407997F,22/12/2025 5:32,32:10.8,50,31,66856,A,7E,D,37,,,28300,26,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14652.6,15.562205,102.815858,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,812,0,0
8966052503402407997F,22/12/2025 5:31,31:40.9,30,64953,79501,A,7E,D,36,,,28200,26,0,13,50,1,0,0,0,0,0,0,1,1,1,1,14652.6,15.56177,102.814856,67,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,811,0,0
8966052503402407997F,22/12/2025 5:30,30:40.8,30,64953,79446,A,7E,D,35,,,28200,31,0,13,56,1,0,0,0,0,0,0,1,1,1,1,14651.7,15.558595,102.806713,68,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:30,30:10.5,30,64953,79419,A,7E,D,35,,,28200,31,9,14,56,1,0,0,0,0,0,0,1,1,1,1,14650.7,15.557043,102.802721,68,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:29,29:40.8,30,64953,79392,A,7E,D,35,,,28200,31,7,15,59,1,0,0,0,0,0,0,1,1,1,1,14650.7,15.555421,102.798446,72,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,811,0,0
8966052503402407997F,22/12/2025 5:29,29:35.0,30,64953,79386,A,7E,D,35,,,28200,31,9,13,57,1,0,0,0,0,0,0,1,1,1,1,14650.7,15.555235,102.797553,82,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,811,0,0
8966052503402407997F,22/12/2025 5:29,29:27.5,30,64953,79380,A,7E,D,35,,,28300,31,130,14,57,1,0,0,0,0,0,0,1,1,1,1,14650.7,15.555213,102.796486,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:28,28:57.9,30,64953,79353,A,7E,D,35,,,28200,31,9,14,56,1,0,0,0,0,0,0,1,1,1,1,14649.8,15.555395,102.792031,93,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:28,28:52.6,30,64953,79348,A,7E,D,35,,,28200,29,9,14,57,1,0,0,0,0,0,0,1,1,1,1,14649.8,15.555373,102.791291,82,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:28,28:48.6,30,64953,79345,A,7E,D,35,,,28200,29,9,14,57,1,0,0,0,0,0,0,1,1,1,1,14649.8,15.55525,102.790708,72,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:28,28:35.8,30,64953,79333,A,7E,D,35,,,28200,29,0,13,56,1,0,0,0,0,0,0,1,1,1,1,14649.8,15.55442,102.788983,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:28,28:06.4,30,64953,79306,A,7E,D,35,,,28200,28,7,15,59,1,0,0,0,0,0,0,1,1,1,1,14648.8,15.552371,102.785028,68,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:27,27:31.6,30,64953,79275,A,7E,D,34,,,28300,31,0,13,59,1,0,0,0,0,0,0,1,1,1,1,14648.8,15.551236,102.779993,81,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,811,0,0
8966052503402407997F,22/12/2025 5:27,27:08.6,30,64953,79254,A,7E,D,34,,,28200,31,0,10,57,1,0,0,0,0,0,0,1,1,1,1,14647.9,15.551173,102.776471,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:26,26:38.9,30,64953,79227,A,7E,D,34,,,28300,31,0,11,56,1,0,0,0,0,0,0,1,1,1,1,14647.9,15.551233,102.771838,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:25,25:38.6,30,64953,79172,A,7E,D,33,,,28200,31,0,11,56,1,0,0,0,0,0,0,1,1,1,1,14646.9,15.551301,102.762965,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:25,25:08.8,30,64953,79145,A,7E,D,33,,,28200,31,0,12,59,1,0,0,0,0,0,0,1,1,1,1,14646,15.55135,102.758363,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:24,24:41.7,30,64953,79118,A,7E,D,33,,,28300,31,0,12,57,1,0,0,0,0,0,0,1,1,1,1,14646,15.55142,102.753593,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:24,24:08.5,30,64953,79090,A,7E,D,33,,,28200,25,0,11,54,1,0,0,0,0,0,0,1,1,1,1,14645,15.551461,102.74936,88,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:24,24:03.9,30,64953,79086,A,7E,D,33,,,28200,25,0,11,54,1,0,0,0,0,0,0,1,1,1,1,14645,15.551376,102.748655,78,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:23,23:49.6,30,64953,79073,A,7E,D,32,,,28200,25,4,9,56,1,0,0,0,0,0,0,1,1,1,1,14645,15.550571,102.746791,58,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:23,23:19.3,30,64953,79046,A,7E,D,32,,,28300,25,0,10,54,1,0,0,0,0,0,0,1,1,1,1,14644.2,15.548223,102.743126,56,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,809,0,0
8966052503402407997F,22/12/2025 5:22,22:49.4,30,64953,79019,A,7E,D,32,,,28200,19,4,9,54,1,0,0,0,0,0,0,1,1,1,1,14644.2,15.54593,102.739553,55,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:22,22:19.1,30,64953,78991,A,7E,D,32,,,28200,20,0,10,54,1,0,0,0,0,0,0,1,1,1,1,14643.3,15.543675,102.736036,55,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,812,0,0
8966052503402407997F,22/12/2025 5:21,21:49.5,30,64953,78964,A,7E,D,32,,,28200,20,0,10,52,1,0,0,0,0,0,0,1,1,1,1,14643.3,15.541416,102.732523,57,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,813,0,0
8966052503402407997F,22/12/2025 5:21,21:19.1,30,64953,78937,A,7E,D,32,,,28200,21,0,11,50,1,0,0,0,0,0,0,1,1,1,1,14642.5,15.539236,102.729103,55,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,814,0,0
8966052503402407997F,22/12/2025 5:20,20:49.2,30,64953,78910,A,7E,D,32,,,28200,26,0,10,50,1,0,0,0,0,0,0,1,1,1,1,14642.5,15.537026,102.725675,57,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,816,0,0
8966052503402407997F,22/12/2025 5:20,20:19.2,30,64953,78882,A,7E,D,32,,,28200,23,0,10,39,1,0,0,0,0,0,0,1,1,1,1,14642.3,15.535128,102.722713,56,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,817,0,0
8966052503402407997F,22/12/2025 5:19,19:48.9,50,31,66835,A,7E,D,1,,,28200,23,1412,9,0,1,0,0,0,0,0,0,1,1,1,1,14642.3,15.534206,102.72124,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,815,0,0
8966052503402407997F,22/12/2025 5:19,19:19.0,50,31,66808,A,7E,D,1,,,28200,25,0,10,0,1,0,0,0,0,0,0,1,1,1,1,14642.2,15.534206,102.72124,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,814,0,0
8966052503402407997F,22/12/2025 5:18,18:49.4,50,31,66781,A,7E,D,1,,,28200,27,0,10,0,1,0,0,0,0,0,0,1,1,1,1,14642.2,15.534206,102.72124,198,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,813,0,0
8966052503402407997F,22/12/2025 5:18,18:43.4,31,64953,78796,A,7E,D,1,,,28200,27,3,10,2,1,0,0,0,0,0,0,1,1,1,1,14642.2,15.534206,102.72124,53,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,812,0,0
8966052503402407997F,22/12/2025 5:18,18:19.8,30,64857,78773,A,7E,D,1,,,28200,26,0,11,35,1,0,0,0,0,0,0,1,1,1,1,14641.4,15.533685,102.72044,57,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,811,0,0
8966052503402407997F,22/12/2025 5:17,17:48.8,30,64857,78746,A,7E,D,1,,,28200,28,0,10,52,1,0,0,0,0,0,0,1,1,1,1,14641.4,15.531908,102.717693,57,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,810,0,0
8966052503402407997F,22/12/2025 5:17,17:19.0,30,64857,78719,A,7E,D,1,,,28200,28,0,11,41,1,0,0,0,0,0,0,1,1,1,1,14641.4,15.529816,102.714391,57,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,808,0,0
8966052503402407997F,22/12/2025 5:16,16:58.3,32,31,66776,A,7E,D,1,,,28200,30,0,12,0,1,0,0,0,0,0,0,1,1,1,1,14641,15.529016,102.713116,48,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,807,0,0
8966052503402407997F,22/12/2025 5:16,16:44.6,31,64857,78688,A,7E,D,1,,,28200,30,0,10,7,1,0,0,0,0,0,0,1,1,1,1,14641,15.529016,102.713116,57,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,807,0,0
